match_id,player1_id,player2_id,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20190816-W-Cincinnati-QF-Ashleigh_Barty-Maria_Sakkari,p_d80cd92c,p_edbf0d02,20190816,Cincinnati,QF,11:10AM,Center,Hard,Julie Kjendlie,3,1,Lowell
20190815-W-Cincinnati-R16-Sofia_Kenin-Elina_Svitolina,p_c7124d39,p_e48facb4,20190815,Cincinnati,R16,9:05PM,Center,Hard,Marija Cicak,3,1,Lowell
20190814-W-Cincinnati-R32-Anett_Kontaveit-Iga_Swiatek,p_bb634a8f,p_55ec160d,20190814,Cincinnati,R32,,7,Hard,,3,1,Lowell
20190813-W-Cincinnati-R64-Venus_Williams-Kiki_Bertens,p_97d87729,p_0c6fe0d8,20190813,Cincinnati,R64,14:05,Centre,Hard,Miriam Bley,3,1,Zindaras
20190813-W-Cincinnati-R64-Madison_Keys-Garbine_Muguruza,p_4517d142,p_d53086db,20190813,Cincinnati,R64,2:25PM,Center,Hard,Mariana Alves,3,1,Lowell
20190812-W-Cincinnati-R64-Caty_Mcnally-Elise_Mertens,p_a1999430,p_59c756b5,20190812,Cincinnati,R64,11:10AM,,Hard,Paula Vieira Souza,3,1,Lowell
20190811-W-Toronto-F-Serena_Williams-Bianca_Andreescu,p_76f82292,p_f6670c87,20190811,Toronto,F,13:40,Centre,Hard,Julie Kjendlie,3,1,Zindaras
20190810-W-Toronto-SF-Bianca_Andreescu-Sofia_Kenin,p_f6670c87,p_c7124d39,20190810,Toronto,SF,13:10,Centre,Hard,Juan Zhang,3,1,Zindaras
20190809-W-Toronto-QF-Serena_Williams-Naomi_Osaka,p_76f82292,p_b03573df,20190809,Toronto,QF,7:10PM,Centre,Hard,Pierre Bacchi,3,1,Lowell
20190809-W-Toronto-QF-Karolina_Pliskova-Bianca_Andreescu,p_acc29a12,p_f6670c87,20190809,Toronto,QF,14:45,Centre,Hard,Julie Kjendlie,3,1,Zindaras
20190808-W-Toronto-R16-Dayana_Yastremska-Sofia_Kenin,p_14cc6c8c,p_c7124d39,20190808,Toronto,R16,11:10AM,Grandstand,Hard,Kataryzna Radwan-Cho,3,1,Lowell
20190808-W-Toronto-R16-Bianca_Andreescu-Kiki_Bertens,p_f6670c87,p_0c6fe0d8,20190808,Toronto,R16,12:50,Centre,Hard,Marija Cicak,3,1,Zindaras
20190808-W-Toronto-R16-Belinda_Bencic-Elina_Svitolina,p_3e8e0484,p_e48facb4,20190808,Toronto,R16,12:20PM,Grandstand,Hard,,3,1,Lowell
20190807-W-Toronto-R32-Dayana_Yastremska-Victoria_Azarenka,p_14cc6c8c,p_a72bfaad,20190807,Toronto,R32,,Grandstand,Hard,,3,1,Isaac
20190807-W-Toronto-R32-Bianca_Andreescu-Daria_Kasatkina,p_f6670c87,p_e7f9c5bc,20190807,Toronto,R32,16:20,Centre,Hard,Julie Kjendlie,3,1,Zindaras
20190806-W-Toronto-R64-Bianca_Andreescu-Eugenie_Bouchard,p_f6670c87,p_f40276c7,20190806,Toronto,R64,19:10,Centre,Hard,Pierre Bacchi,3,1,Zindaras
20190806-W-Toronto-R32-Francesca_Di_Lorenzo-Kiki_Bertens,p_51fe88be,p_0c6fe0d8,20190806,Toronto,R32,19:55,1,Hard,,3,1,Zindaras
20190805-W-Toronto-R64-Su_Wei_Hsieh-Sofia_Kenin,p_79243971,p_c7124d39,20190805,Toronto,R64,,1,Hard,Taise Soares,3,1,Zindaras
20190805-W-Toronto-R64-Anett_Kontaveit-Maria_Sharapova,p_bb634a8f,p_8ac8089f,20190805,Toronto,R64,,Center,Hard,,3,1,Lowell
20190801-W-Washington-R16-Christina_Mchale-Caty_Mcnally,p_6bf040e4,p_a1999430,20190801,Washington,R16,13:10,,Hard,Aline Rocha,3,1,Zindaras
20190801-W-ITF_Lexington-R16-Katie_Swan-Yuxuan_Zhang,p_7641adcb,p_596be2c7,20190801,ITF Lexington,R16,,,Hard,,3,1,Isaac
20190731-W-Washington-R16-Lauren_Davis-Sofia_Kenin,p_85f27843,p_c7124d39,20190731,Washington,R16,,Grandstand,Hard,Lena Rocha,3,1,Zindaras
20190728-W-Palermo-F-Jil_Teichmann-Kiki_Bertens,p_65026499,p_0c6fe0d8,20190728,Palermo,F,19:40,Centre,Clay,Thomas Sweeney,3,1,Zindaras
20190727-W-Palermo-SF-Kiki_Bertens-Paula_Badosa,p_0c6fe0d8,p_763d2d98,20190727,Palermo,SF,20:40,Centre,Clay,Miriam Bley,3,1,Zindaras
20190726-W-Palermo-QF-Jasmine_Paolini-Kiki_Bertens,p_7fcb0298,p_0c6fe0d8,20190726,Palermo,QF,23:30,Centre,Clay,Thomas Sweeney,3,1,Zindaras
20190726-W-Palermo-QF-Arantxa_Rus-Paula_Badosa,p_cc22623f,p_763d2d98,20190726,Palermo,QF,17:10,Centre,Clay,,3,1,Zindaras
20190725-W-Palermo-R16-Arantxa_Rus-Viktoria_Hruncakova,p_cc22623f,p_abd7716e,20190725,Palermo,R16,16:10,Centre,Clay,,3,1,Zindaras
20190725-W-Palermo-R16-Aleksandra_Krunic-Kiki_Bertens,p_e420f3f2,p_0c6fe0d8,20190725,Palermo,R16,8:40,Centre,Clay,Alessandro Germani,3,1,Zindaras
20190724-W-Palermo-R16-Jil_Teichmann-Gabriela_Ce,p_65026499,p_635d4e97,20190724,Palermo,R16,,Centre,Clay,Alessandro Germani,3,1,Zindaras
20190723-W-Palermo-R32-Ekaterine_Gorgodze-Kiki_Bertens,p_be363847,p_0c6fe0d8,20190723,Palermo,R32,20:40,Centre,Clay,,3,1,Zindaras
20190723-W-Palermo-R32-Daria_Saville-Jil_Teichmann,p_f51bf66f,p_65026499,20190723,Palermo,R32,,1,Clay,Federica Samangini,3,1,Zindaras
20190722-W-Palermo-R32-Arantxa_Rus-Amandine_Hesse,p_cc22623f,p_25825701,20190722,Palermo,R32,,Centre,Clay,Alessandro Germani,3,1,Zindaras
20190721-W-Bucharest-F-Patricia_Maria_Tig-Elena_Rybakina,p_1d55851d,p_c3431595,20190721,Bucharest,F,17:10,Centre,Clay,Kader Nouni,3,1,Zindaras
20190720-W-Bucharest-SF-Patricia_Maria_Tig-Laura_Siegemund,p_1d55851d,p_06744e7d,20190720,Bucharest,SF,15:10,Centre,Clay,Thomas Sweeney,3,1,Zindaras
20190720-W-Bucharest-SF-Elena_Rybakina-Martina_Di_Giuseppe,p_c3431595,p_8da6b343,20190720,Bucharest,SF,16:55,Centre,Clay,Isabell Seefried,3,1,Zindaras
20190719-W-Bucharest-QF-Patricia_Maria_Tig-Kristyna_Pliskova,p_1d55851d,p_ad93bbc1,20190719,Bucharest,QF,19:10,Centre,Clay,Isabell Seefried,3,1,Zindaras
20190716-W-Bucharest-R32-Anna_Bondar-Patricia_Maria_Tig,p_41f52fdb,p_1d55851d,20190716,Bucharest,R32,,Grandstand,Clay,,3,1,Zindaras
20190715-W-Bucharest-R32-Laura_Siegemund-Anhelina_Kalinina,p_06744e7d,p_636c940b,20190715,Bucharest,R32,14:45,Centre,Clay,,3,1,Zindaras
20190712-W-Wimbledon_Juniors-SF-Emma_Navarro-Daria_Snigur,p_42f9c32a,p_08c7fc2f,20190712,Wimbledon Juniors,SF,11:00 AM,5,Grass,,3,T,Carrie
20190708-W-Wimbledon-R16-Carla_Suarez_Navarro-Serena_Williams,p_337d8098,p_76f82292,20190708,Wimbledon,R16,13:10,1,Grass,Aurelie Tourte,3,T,Zindaras
20190706-W-Wimbledon-R32-Sloane_Stephens-Johanna_Konta,p_6967ecb4,p_633ab808,20190706,Wimbledon,R32,14:35,Centre,Grass,Louise Engzell,3,T,Carrie
20190706-W-Wimbledon-R32-Serena_Williams-Julia_Goerges,p_76f82292,p_cf6645be,20190706,Wimbledon,R32,1:10 PM,1,Grass,Julie Kjendlie,3,T,Carrie
20190706-W-Wimbledon-R32-Petra_Kvitova-Magda_Linette,p_8bed4944,p_3c16bb51,20190706,Wimbledon,R32,11:10 AM,2,Grass,Eva Asderaki Moore,3,T,Carrie
20190706-W-Wimbledon-R32-Carla_Suarez_Navarro-Lauren_Davis,p_337d8098,p_85f27843,20190706,Wimbledon,R32,11:10,16,Grass,Kelly Thomson,3,T,Zindaras
20190706-W-Wimbledon-R32-Barbora_Strycova-Kiki_Bertens,p_d12d5c0f,p_0c6fe0d8,20190706,Wimbledon,R32,,3,Grass,Marija Cicak,3,T,Zindaras
20190705-W-Wimbledon-R64-Karolina_Pliskova-Monica_Puig,p_acc29a12,p_d993eca0,20190705,Wimbledon,R64,,Centre,Grass,11:10 AM,3,T,Carrie
20190705-W-Wimbledon-R32-Shuai_Zhang-Caroline_Wozniacki,p_385366bd,p_c485c82d,20190705,Wimbledon,R32,11:10 AM,2,Grass,,3,T,Carrie
20190705-W-Wimbledon-R32-Karolina_Pliskova-Su_Wei_Hsieh,p_acc29a12,p_79243971,20190705,Wimbledon,R32,14:05,1,Grass,Juan Zhang,3,T,Zindaras
20190705-W-Wimbledon-R32-Coco_Gauff-Polona_Hercog,p_bdaefbbe,p_230c45aa,20190705,Wimbledon,R32,17:25,Centre,Grass,,3,T,Zindaras
20190704-W-Wimbledon-R64-Taylor_Townsend-Kiki_Bertens,p_adef3fde,p_0c6fe0d8,20190704,Wimbledon,R64,14:40,18,Grass,Juan Zhang,3,T,Zindaras
20190704-W-Wimbledon-R64-Kaja_Juvan-Serena_Williams,p_37acfbf1,p_76f82292,20190704,Wimbledon,R64,4:50 PM,1,Grass,,3,T,Carrie
20190704-W-Wimbledon-R64-Amanda_Anisimova-Magda_Linette,p_67027776,p_3c16bb51,20190704,Wimbledon,R64,4:20 PM,12,Grass,,3,T,Carrie
20190703-W-Wimbledon-R64-Margarita_Gasparyan-Elina_Svitolina,p_db0e51d6,p_e48facb4,20190703,Wimbledon,R64,11:05 AM,3,Grass,,3,T,Carrie
20190703-W-Wimbledon-R64-Coco_Gauff-Magdalena_Rybarikova,p_bdaefbbe,p_185597c0,20190703,Wimbledon,R64,20:05,1,Grass,,3,T,Zindaras
20190702-W-Wimbledon-R128-Tamara_Zidansek-Eugenie_Bouchard,p_89b7f976,p_f40276c7,20190702,Wimbledon,R128,1:40 PM,14,Grass,,3,T,Carrie
20190702-W-Wimbledon-R128-Sorana_Cirstea-Amanda_Anisimova,p_5bcf19ab,p_67027776,20190702,Wimbledon,R128,2:50 PM,17,Grass,Jamie Crowson,3,T,Carrie
20190702-W-Wimbledon-R128-Sloane_Stephens-Timea_Bacsinszky,p_6967ecb4,p_99ec12f4,20190702,Wimbledon,R128,11:10 AM,2,Grass,Paula Vieira Souza,3,T,Carrie
20190702-W-Wimbledon-R128-Serena_Williams-Giulia_Gatto_Monticone,p_76f82292,p_74af506b,20190702,Wimbledon,R128,4:55 PM,Centre,Grass,,3,T,Carrie
20190702-W-Wimbledon-R128-Kiki_Bertens-Mandy_Minella,p_0c6fe0d8,p_65a1b74a,20190702,Wimbledon,R128,18:35,Centre,Grass,Arnaud Gabas,3,T,Zindaras
20190702-W-Wimbledon-R128-Ivana_Jorovic-Lesley_Pattinama_Kerkhove,p_2cbabf0f,p_2e4580a1,20190702,Wimbledon,R128,15:05,7,Grass,,3,T,Zindaras
20190702-W-Wimbledon-R128-Belinda_Bencic-Anastasia_Pavlyuchenkova,p_3e8e0484,p_fdbb2ba4,20190702,Wimbledon,R128,1:40 PM,18,Grass,,3,T,Carrie
20190702-W-Wimbledon-R128-Ashleigh_Barty-Saisai_Zheng,p_d80cd92c,p_3fbb3736,20190702,Wimbledon,R128,1:10 PM,1,Grass,,3,T,Carrie
20190702-W-Wimbledon-R128-Andrea_Petkovic-Monica_Niculescu,p_7b5342ff,p_cec721f6,20190702,Wimbledon,R128,11:10,16,Grass,,3,T,Zindaras
20190701-W-Wimbledon-R128-Madison_Brengle-Marketa_Vondrousova,p_7429047e,p_ccf2db5d,20190701,Wimbledon,R128,15:15,15,Grass,,3,1,Zindaras
20190701-W-Wimbledon-R128-Karolina_Pliskova-Lin_Zhu,p_acc29a12,p_c2d1b989,20190701,Wimbledon,R128,12:55 OM,2,Grass,,3,T,Carrie
20190701-W-Wimbledon-R128-Iga_Swiatek-Viktorija_Golubic,p_55ec160d,p_df5ef22b,20190701,Wimbledon,R128,1:05 PM,11,Grass,,3,T,Carrie
20190701-W-Wimbledon-R128-Daria_Saville-Elina_Svitolina,p_f51bf66f,p_e48facb4,20190701,Wimbledon,R128,11:10 AM,18,Grass,,3,T,Carrie
20190701-W-Wimbledon-R128-Alize_Cornet-Victoria_Azarenka,p_3adca4b3,p_a72bfaad,20190701,Wimbledon,R128,6:25 PM,12,Grass,,3,T,Carrie
20190628-W-Eastbourne-SF-Karolina_Pliskova-Kiki_Bertens,p_acc29a12,p_0c6fe0d8,20190628,Eastbourne,SF,13:05,Centre,Grass,Mariana Alves,3,1,Zindaras
20190627-W-Wimbledon-Q3-Sabine_Lisicki-Lesley_Pattinama_Kerkhove,p_e3cc0f35,p_2e4580a1,20190627,Wimbledon,Q3,14:00,11,Grass,Mohamed El Jennati,3,T,Zindaras
20190627-W-Eastbourne-QF-Aryna_Sabalenka-Kiki_Bertens,p_b706d056,p_0c6fe0d8,20190627,Eastbourne,QF,,Centre,Grass,Marta Mrozinska,3,1,Zindaras
20190626-W-Eastbourne-R16-Anna_Lena_Friedsam-Kiki_Bertens,p_d4f79b70,p_0c6fe0d8,20190626,Eastbourne,R16,16:15,2,Grass,Fabio Souza,3,1,Zindaras
20190625-W-Wimbledon-Q1-En_Shuo_Liang-Emma_Raducanu,p_481f26b8,p_e2c66da5,20190625,Wimbledon,Q1,,11,Grass,Ali Nili,3,T,Zindaras
20190625-W-Eastbourne-R32-Yulia_Putintseva-Kiki_Bertens,p_77ea55d7,p_0c6fe0d8,20190625,Eastbourne,R32,11:00,1,Grass,Mariana Alves,3,1,Zindaras
20190620-W-Mallorca-R16-Belinda_Bencic-Shelby_Rogers,p_3e8e0484,p_b14686ba,20190620,Mallorca,R16,,,Grass,,3,1,Ryan
20190619-W-Birmingham-R16-Petra_Martic-Margarita_Gasparyan,p_c2b6ee54,p_db0e51d6,20190619,Birmingham,R16,4:25 PM,1,Grass,Rogerio Santos,3,1,ChapelHeel66
20190618-W-Birmingham-R32-Venus_Williams-Aliaksandra_Sasnovich,p_97d87729,p_836a5a41,20190618,Birmingham,R32,1:10 PM,Ann Jones Centre Court,Grass,Kelly Thomson,3,1,ChapelHeel66
20190618-W-Birmingham-R32-Petra_Martic-Ekaterina_Alexandrova,p_c2b6ee54,p_6d1bfae7,20190618,Birmingham,R32,11:35 AM,1,Grass,Miriam Bley,3,1,ChapelHeel66
20190618-W-Birmingham-R32-Maria_Sakkari-Naomi_Osaka,p_edbf0d02,p_b03573df,20190618,Birmingham,R32,,Ann Jones Court,Grass,,3,1,Lowell
20190616-W-s_Hertogenbosch-F-Kiki_Bertens-Alison_Riske_Amritraj,p_0c6fe0d8,p_767c06c5,20190616,s Hertogenbosch,F,12:10,Centre,Grass,,3,1,Zindaras
20190615-W-s_Hertogenbosch-SF-Elena_Rybakina-Kiki_Bertens,p_c3431595,p_0c6fe0d8,20190615,s Hertogenbosch,SF,14:40,Centre,Grass,Marta Mrozinska,3,1,Zindaras
20190614-W-s_Hertogenbosch-QF-Natalia_Vikhlyantseva-Kiki_Bertens,p_4716c36a,p_0c6fe0d8,20190614,s Hertogenbosch,QF,,Centre,Grass,Thomas Sweeney,3,1,Zindaras
20190613-W-s_Hertogenbosch-R16-Kiki_Bertens-Arantxa_Rus,p_0c6fe0d8,p_cc22623f,20190613,s Hertogenbosch,R16,,Centre,Grass,,3,1,Zindaras
20190611-W-s_Hertogenbosch-R32-Johanna_Larsson-Kiki_Bertens,p_dd675949,p_0c6fe0d8,20190611,s Hertogenbosch,R32,,Centre,Grass,Cecilia Alberti,3,1,Zindaras
20190611-W-s_Hertogenbosch-R32-Alison_Riske_Amritraj-Karolina_Muchova,p_767c06c5,p_09028a4f,20190611,s Hertogenbosch,R32,,3,Grass,Adel Borghei,3,1,ojustino
20190610-W-s_Hertogenbosch-R32-Arantxa_Rus-Bibiane_Schoofs,p_cc22623f,p_ae10526f,20190610,s Hertogenbosch,R32,,Centre,Grass,Marta Mrozinska,3,1,Zindaras
20190531-W-Roland_Garros-R32-Carla_Suarez_Navarro-Marketa_Vondrousova,p_337d8098,p_ccf2db5d,20190531,Roland Garros,R32,11:10,,Clay,Patricio Estevez,3,1,Zindaras
20190530-W-Roland_Garros-R64-Ashleigh_Barty-Danielle_Collins,p_d80cd92c,p_b9d7ef79,20190530,Roland Garros,R64,1:40 PM,1,Clay,,3,0,Carrie
20190528-W-Roland_Garros-R128-Simona_Halep-Ajla_Tomljanovic,p_49632e97,p_f5704e3c,20190528,Roland Garros,R128,18:05,Chatrier,Clay,Carlos Ramos,3,0,Zindaras
20190527-W-Roland_Garros-R128-Marie_Bouzkova-Bianca_Andreescu,p_30e27cc6,p_f6670c87,20190527,Roland Garros,R128,19:15,,Clay,Jennifer Travers,3,0,Zindaras
20190527-W-Roland_Garros-R128-Kiki_Bertens-Pauline_Parmentier,p_0c6fe0d8,p_69ca7525,20190527,Roland Garros,R128,11:10,Suzanne Lenglen,Clay,Kelly Thomson,3,0,Zindaras
20190526-W-Roland_Garros-R128-Venus_Williams-Elina_Svitolina,p_97d87729,p_e48facb4,20190526,Roland Garros,R128,5:20PM,Simonne Mathieu,Clay,,3,0,Lowell
20190522-W-Strasbourg-R32-Diana_Marcinkevica-Daria_Saville,p_a4161a31,p_f51bf66f,20190522,Strasbourg,R32,10:10,1,Clay,Pierre Bacchi,3,1,Zindaras
20190522-W-Strasbourg-R16-Aryna_Sabalenka-Laura_Siegemund,p_b706d056,p_06744e7d,20190522,Strasbourg,R16,12:50,Centre,Clay,Arnaud Gabas,3,1,Zindaras
20190520-W-Strasbourg-R32-Chloe_Paquet-Sofia_Kenin,p_8a2a4ffd,p_c7124d39,20190520,Strasbourg,R32,11:15,Centre,Clay,Nikola Srecec,3,1,Zindaras
20190518-W-Rome-SF-Kiki_Bertens-Johanna_Konta,p_0c6fe0d8,p_633ab808,20190518,Rome,SF,12:25,Centre,Clay,Kader Nouni,3,1,Zindaras
20190517-W-Rome-QF-Marketa_Vondrousova-Johanna_Konta,p_ccf2db5d,p_633ab808,20190517,Rome,QF,4:50PM,Center,Clay,Cecilia Alberti,3,1,Lowell
20190517-W-Rome-QF-Maria_Sakkari-Kristina_Mladenovic,p_edbf0d02,p_3cb140d6,20190517,Rome,QF,7:40PM,Centre,Clay,Mariana Alves,3,1,Lowell
20190516-W-Rome-R32-Amanda_Anisimova-Kiki_Bertens,p_67027776,p_0c6fe0d8,20190516,Rome,R32,10:10,Grandstand,Clay,Kader Nouni,3,1,Zindaras
20190516-W-Rome-R16-Venus_Williams-Johanna_Konta,p_97d87729,p_633ab808,20190516,Rome,R16,,Center,Clay,Kader Nouni,3,1,ARosenquist
20190516-W-Rome-R16-Carla_Suarez_Navarro-Kiki_Bertens,p_337d8098,p_0c6fe0d8,20190516,Rome,R16,16:25,6,Clay,,3,1,Zindaras
20190514-W-Rome-R32-Karolina_Pliskova-Ajla_Tomljanovic,p_acc29a12,p_f5704e3c,20190514,Rome,R32,5:55 PM,Pietrangeli,Clay,Kelly Thomson,3,1,ChapelHeel66
20190513-W-Rome-R64-Elisabetta_Cocciaretto-Amanda_Anisimova,p_0a7aedc0,p_67027776,20190513,Rome,R64,7:20 PM,2,Clay,Miriam Bley,3,1,ChapelHeel66
20190513-W-Rome-R64-Aliaksandra_Sasnovich-Dominika_Cibulkova,p_836a5a41,p_54a270cb,20190513,Rome,R64,11:10 AM,Pietrangeli,Clay,Thomas Sweeney,3,1,ChapelHeel66
20190510-W-Madrid-SF-Sloane_Stephens-Kiki_Bertens,p_6967ecb4,p_0c6fe0d8,20190510,Madrid,SF,20:10,Centre,Clay,Mariana Alves,3,1,Zindaras
20190509-W-Madrid-QF-Sloane_Stephens-Petra_Martic,p_6967ecb4,p_c2b6ee54,20190509,Madrid,QF,5:10PM,Arantxa Sanchez Stadium,Clay,Zhang Juan,3,1,Lowell
20190509-W-Madrid-QF-Petra_Kvitova-Kiki_Bertens,p_8bed4944,p_0c6fe0d8,20190509,Madrid,QF,22:10,Centre,Clay,Marija Cicak,3,1,Zindaras
20190509-W-Madrid-QF-Naomi_Osaka-Belinda_Bencic,p_b03573df,p_3e8e0484,20190509,Madrid,QF,2:40PM,Arantxa Sanchez Stadium,Clay,Pierre Bacchi,3,1,Lowell
20190508-W-Madrid-R16-Anastasija_Sevastova-Kiki_Bertens,p_84a57976,p_0c6fe0d8,20190508,Madrid,R16,12:20,Stadium 3,Clay,Fabio Souza,3,1,Zindaras
20190506-W-Madrid-R32-Kiki_Bertens-Jelena_Ostapenko,p_0c6fe0d8,p_8ea54ddc,20190506,Madrid,R32,12:10,Arantxa Sanchez,Clay,Miriam Bley,3,1,Zindaras
20190505-W-Madrid-R64-Maria_Sakkari-Carla_Suarez_Navarro,p_edbf0d02,p_337d8098,20190505,Madrid,R64,17:05,Caja Arantxa Sanchez,Clay,Miriam Bley,3,1,Zindaras
20190504-W-Prague-F-Jil_Teichmann-Karolina_Muchova,p_65026499,p_09028a4f,20190504,Prague,F,11:10,Centre,Clay,Gabriela Zaloga,3,1,Zindaras
20190504-W-Madrid-R64-Kiki_Bertens-Katerina_Siniakova,p_0c6fe0d8,p_4bd445b2,20190504,Madrid,R64,20:50,Centre,Clay,Fabio Souza,3,1,Zindaras
20190504-W-Madrid-R64-Anett_Kontaveit-Aliaksandra_Sasnovich,p_bb634a8f,p_836a5a41,20190504,Madrid,R64,4:50 PM,,Clay,Miriam Bley,3,1,ChapelHeel66
20190501-W-Rabat-R16-Su_Wei_Hsieh-Lara_Arruabarrena,p_79243971,p_ac9077c0,20190501,Rabat,R16,13:10,Centre,Clay,Alessandro Germani,3,1,Zindaras
20190429-W-Rabat-R32-Yulia_Putintseva-Tamara_Zidansek,p_77ea55d7,p_89b7f976,20190429,Rabat,R32,12:10,Centre,Clay,,3,1,Zindaras
20190427-W-Stuttgart-SF-Petra_Kvitova-Kiki_Bertens,p_8bed4944,p_0c6fe0d8,20190427,Stuttgart,SF,13:40,Centre,Clay,Mariana Alves,3,1,Zindaras
20190426-W-Stuttgart-QF-Naomi_Osaka-Donna_Vekic,p_b03573df,p_99e889aa,20190426,Stuttgart,QF,,Porsche Arena,Clay,Kader Nouni,3,1,ojustino
20190426-W-Stuttgart-QF-Kiki_Bertens-Angelique_Kerber,p_0c6fe0d8,p_0a1966b0,20190426,Stuttgart,QF,18:40,Centre,Clay,Alison Hughes,3,1,Zindaras
20190425-W-Stuttgart-R16-Laura_Siegemund-Anastasija_Sevastova,p_06744e7d,p_84a57976,20190425,Stuttgart,R16,11:40,Centre,Clay,Alison Hughes,3,1,Zindaras
20190425-W-Stuttgart-R16-Kiki_Bertens-Belinda_Bencic,p_0c6fe0d8,p_3e8e0484,20190425,Stuttgart,R16,15:35,Centre,Clay,Marija Cicak,3,1,Zindaras
20190425-W-Stuttgart-R16-Karolina_Pliskova-Victoria_Azarenka,p_acc29a12,p_a72bfaad,20190425,Stuttgart,R16,,,Clay,Kader Nouni,3,1,Isaac
20190423-W-Stuttgart-R32-Anna_Lena_Friedsam-Kiki_Bertens,p_d4f79b70,p_0c6fe0d8,20190423,Stuttgart,R32,20:10,Centre,Clay,Mariana Alves,3,1,Zindaras
20190423-W-Stuttgart-R32-Andrea_Petkovic-Sara_Sorribes_Tormo,p_7b5342ff,p_b7ff4d52,20190423,Stuttgart,R32,,,Clay,,3,1,Isaac
20190420-W-Fed_Cup_World_Group_SF-RR-Ashleigh_Barty-Victoria_Azarenka,p_d80cd92c,p_a72bfaad,20190420,Fed Cup World Group SF,RR,,Pat Rafter Arena,Hard,Carlos Ramos,3,1,ojustino
20190419-W-ITF_Dothan-QF-Elena_Gabriela_Ruse-Usue_Maitane_Arconada,p_24b74cdf,p_95a932a4,20190419,ITF Dothan,QF,,Stadium,Clay,Carrie Hinueber,3,1,Isaac
20190414-W-ITF_Istanbul-F-Vitalia_Diatchenko-Ankita_Raina,p_2aaf9779,p_5ee4a2e6,20190414,ITF Istanbul,F,17:40,,Hard,,3,1,Zindaras
20190413-W-Lugano-SF-Fiona_Ferro-Polona_Hercog,p_c65903d7,p_230c45aa,20190413,Lugano,SF,11:10,Centre,Clay,Adelka Cinko,3,1,Zindaras
20190412-W-Bogota-QF-Astra_Sharma-Sara_Errani,p_f63c778d,p_8d191cbc,20190412,Bogota,QF,,Centre,Clay,Anja Vreg,3,1,Zindaras
20190411-W-Bogota-R16-Sara_Errani-Bibiane_Schoofs,p_8d191cbc,p_ae10526f,20190411,Bogota,R16,19:10,Cancha Central,Clay,Fernando Baron,3,1,Zindaras
20190410-W-Lugano-R32-Veronika_Kudermetova-Jil_Teichmann,p_96a70716,p_65026499,20190410,Lugano,R32,11:10,Centre,Clay,Cecilia Alberti,3,1,Zindaras
20190410-W-Lugano-R16-Sorana_Cirstea-Polona_Hercog,p_5bcf19ab,p_230c45aa,20190410,Lugano,R16,14:00,,Clay,Adelka Cinko,3,1,Zindaras
20190409-W-Lugano-R32-Carla_Suarez_Navarro-Polona_Hercog,p_337d8098,p_230c45aa,20190409,Lugano,R32,12:40,Centre,Clay,Cecilia Alberti,3,1,Zindaras
