match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,Rafael Nadal,Lukas Rosol,L,R,20131231,Doha,R32,19:05,Centre,Hard,Cedric Mourier,3,1,DebLDecker
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,Grigor Dimitrov,Robin Haase,R,R,20131230,Brisbane,R32,,,Hard,,3,1,EricJ
20131105-M-Tour_Finals-RR-Novak_Djokovic-Roger_Federer,Novak Djokovic,Roger Federer,R,R,20131105,Tour Finals,RR,,O2 Arena,Hard,,3,1,camyu19
20131104-M-Tour_Finals-RR-Richard_Gasquet-Novak_Djokovic,Richard Gasquet,Novak Djokovic,R,R,20131104,Tour Finals,RR,,,Hard,,3,1,Isaac
20131103-M-Paris_Masters-F-Novak_Djokovic-David_Ferrer,Novak Djokovic,David Ferrer,R,R,20131103,Paris Masters,F,16:15,Centre,Hard,Damien Dumusois,3,1,Backstop5
20131102-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer,Novak Djokovic,Roger Federer,R,R,20131102,Paris Masters,SF,,,Hard,,3,1,Isaac
20131102-M-Paris_Masters-SF-David_Ferrer-Rafael_Nadal,David Ferrer,Rafael Nadal,R,L,20131102,Paris Masters,SF,,,Hard,,3,1,Isaac
20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro,Roger Federer,Juan Martin Del Potro,R,R,20131101,Paris Masters,QF,,,Hard,,3,1,Amy
20131101-M-Paris_Masters-QF-Novak_Djokovic-Stan_Wawrinka,Novak Djokovic,Stan Wawrinka,R,R,20131101,Paris Masters,QF,,,Hard,,3,1,Isaac
20131031-M-Paris_Masters-R16-John_Isner-Novak_Djokovic,John Isner,Novak Djokovic,R,R,20131031,Paris Masters,R16,,,Hard,,3,1,Isaac
20131028-M-Paris_Masters-QF-Richard_Gasquet-Rafael_Nadal,Richard Gasquet,Rafael Nadal,R,L,20131028,Paris Masters,QF,,,Hard,,3,1,Isaac
20131027-M-Valencia-F-Mikhail_Youzhny-David_Ferrer,Mikhail Youzhny,David Ferrer,R,R,20131027,Valencia,F,3pm,Centre,Hard,Carlos Bernardes,3,1,Edo
20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer,Juan Martin Del Potro,Roger Federer,R,R,20131027,Basel,F,15:40,Center,Hard,,3,1,Vaibhav Shevade
20131025-M-Basel-QF-Grigor_Dimitrov-Roger_Federer,Grigor Dimitrov,Roger Federer,R,R,20131025,Basel,QF,,,Hard,,3,1,Amy
20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro,Novak Djokovic,Juan Martin Del Potro,R,R,20131013,Shanghai Masters,F,,Stadium,Hard,Damien Dumusois,3,1,Backstop5
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,Rafael Nadal,Juan Martin Del Potro,L,R,20131012,Shanghai Masters,SF,,,Hard,,3,1,Amy
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,Nicolas Almagro,Juan Martin Del Potro,R,R,20131011,Shanghai Masters,QF,,,Hard,,3,1,Amy
20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils,Roger Federer,Gael Monfils,R,R,20131010,Shanghai Masters,R16,17:25,Center,Hard,,3,1,Joey Hanf
20131007-M-Shanghai_Masters-R32-Roger_Federer-Andreas_Seppi,Roger Federer,Andreas Seppi,R,R,20131007,Shanghai Masters,R32,,,Hard,Mohamed Lahyani,3,1,Isaac
20131007-M-Shanghai_Masters-R32-Rafael_Nadal-Alexandr_Dolgopolov,Rafael Nadal,Alexandr Dolgopolov,L,R,20131007,Shanghai Masters,R32,,Stadium,Hard,,3,1,Isaac
20131007-M-Shanghai_Masters-R32-Marcel_Granollers-Novak_Djokovic,Marcel Granollers,Novak Djokovic,R,R,20131007,Shanghai Masters,R32,,,Hard,,3,1,Isaac
20131006-M-Tokyo-F-Juan_Martin_Del_Potro-Milos_Raonic,Juan Martin Del Potro,Milos Raonic,R,R,20131006,Tokyo,F,,,Hard,,3,1,Amy
20131005-M-Tokyo-SF-Nicolas_Almagro-Juan_Martin_Del_Potro,Nicolas Almagro,Juan Martin Del Potro,R,R,20131005,Tokyo,SF,,,Hard,,3,1,Amy
20131005-M-Beijing-F-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,Rafael Nadal,R,L,20131005,Beijing,F,,,Hard,,3,1,Isaac
20131001-M-Nike_Junior_Tour-F-Jannik_Sinner-Gabriele_Felline,Jannik Sinner,Gabriele Felline,R,R,20131001,Nike Junior Tour,F,12pm,,Clay,,3,1,Edo
20130929-M-Bangkok-F-Tomas_Berdych-Milos_Raonic,Tomas Berdych,Milos Raonic,R,R,20130929,Bangkok,F,3pm,Centre,Hard,Damien Steiner,3,1,Edo
20130921-M-Metz-SF-Jo_Wilfried_Tsonga-Florian_Mayer,Jo Wilfried Tsonga,Florian Mayer,R,R,20130921,Metz,SF,,Centre,Hard,Manuel Messina,3,1,ChapelHeel66
20130913-M-Davis_Cup_World_Group_PO-RR-Sergiy_Stakhovsky-Rafael_Nadal,Sergiy Stakhovsky,Rafael Nadal,R,L,20130913,Davis Cup World Group PO,RR,,Estadio Manolo Santana,Clay,Emmanuel Joseph,5,0,Salvo
20130904-M-US_Open-QF-Tommy_Robredo-Rafael_Nadal,Tommy Robredo,Rafael Nadal,R,L,20130904,US Open,QF,9:00 AM,Ashe,Hard,E. Joseph,5,1,BG
20130903-M-US_Open-R16-Roger_Federer-Tommy_Robredo,Roger Federer,Tommy Robredo,R,R,20130903,US Open,R16,4pm,Armstrong,Hard,,5,1,Edo
20130903-M-US_Open-R16-Mikhail_Youzhny-Lleyton_Hewitt,Mikhail Youzhny,Lleyton Hewitt,R,R,20130903,US Open,R16,,,Hard,James Keothavong,5,1,chsv
20130828-M-US_Open-R128-Novak_Djokovic-Ricardas_Berankis,Novak Djokovic,Ricardas Berankis,R,R,20130828,US Open,R128,,,Hard,John Blom,5,1,Isaac
20130817-M-Cincinnati_Masters-SF-Tomas_Berdych-Rafael_Nadal,Tomas Berdych,Rafael Nadal,R,L,20130817,Cincinnati Masters,SF,5pm,Centre,Hard,Damien Dumusois,3,1,Edo
20130817-M-Cincinnati_Masters-SF-John_Isner-Juan_Martin_Del_Potro,John Isner,Juan Martin Del Potro,R,R,20130817,Cincinnati Masters,SF,13:15,Center,Hard,Carlos Bernardes,3,1,Carrie
20130816-M-Cincinnati_Masters-QF-Rafael_Nadal-Roger_Federer,Rafael Nadal,Roger Federer,L,R,20130816,Cincinnati Masters,QF,6:00:00 PM,Stadium,Hard,Carlos Bernardes,3,1,Edo
20130815-M-Cincinnati_Masters-R16-Novak_Djokovic-David_Goffin,Novak Djokovic,David Goffin,R,R,20130815,Cincinnati Masters,R16,,,Hard,,3,1,Isaac
20130813-M-Canada_Masters-QF-Novak_Djokovic-Richard_Gasquet,Novak Djokovic,Richard Gasquet,R,R,20130813,Canada Masters,QF,,,Hard,,3,1,Isaac
20130811-M-Canada_Masters-F-Milos_Raonic-Rafael_Nadal,Milos Raonic,Rafael Nadal,R,L,20130811,Canada Masters,F,,Court Central,Hard,,3,1,Isaac
20130810-M-Canada_Masters-SF-Vasek_Pospisil-Milos_Raonic,Vasek Pospisil,Milos Raonic,R,R,20130810,Canada Masters,SF,3pm,Central,Hard,,3,1,Edo
20130810-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,Rafael Nadal,R,L,20130810,Canada Masters,SF,8pm,Central,Hard,Gerry Armstrong,3,1,Edo
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,Ernests Gulbis,Andy Murray,R,R,20130808,Canada Masters,R16,,,Hard,,3,1,qthetennisfan
20130806-M-Canada_Masters-R64-Vasek_Pospisil-John_Isner,Vasek Pospisil,John Isner,R,R,20130806,Canada Masters,R64,,Court Central,Hard,,3,1,@CanuckKicker
20130806-M-Canada_Masters-R32-Novak_Djokovic-Florian_Mayer,Novak Djokovic,Florian Mayer,R,R,20130806,Canada Masters,R32,,,Hard,,3,1,Isaac
20130805-M-Canada_Masters-R64-Peter_Polansky-Kei_Nishikori,Peter Polansky,Kei Nishikori,R,R,20130805,Canada Masters,R64,,Court Central,Hard,Damian Steiner,3,1,@CanuckKicker
20130804-M-Washington-F-John_Isner-Juan_Martin_Del_Potro,John Isner,Juan Martin Del Potro,R,R,20130804,Washington,F,3pm,Centre,Hard,Mohamed Lahyani,3,1,Edo
20130731-M-Hamburg-F-Federico_Delbonis-Fabio_Fognini,Federico Delbonis,Fabio Fognini,R,R,20130731,Hamburg,F,2pm,Centre,Clay,Cedric Mourier,3,1,Edo
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,Bernard Tomic,Juan Martin Del Potro,R,R,20130729,Washington,R16,,,Hard,,3,1,Amy
20130728-M-Atlanta-F-Kevin_Anderson-John_Isner,Kevin Anderson,John Isner,R,R,20130728,Atlanta,F,,Center,Hard,,3,1,1HandBH
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,James Ward,Mitchell Krueger,R,R,20130724,Lexington CH,R16,,Stadium 1,Hard,,3,1,Joey Hanf
20130721-M-Bogota-F-Ivo_Karlovic-Alejandro_Falla,Ivo Karlovic,Alejandro Falla,R,R,20130721,Bogota,F,3pm,Centre,Hard,Mohamed Lahyani,3,1,Edo
20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray,Novak Djokovic,Andy Murray,R,R,20130707,Wimbledon,F,14:15,Centre,Grass,Mohamed Lahyani,5,0,Verity or @vab14
20130705-M-Wimbledon-SF-Novak_Djokovic-Juan_Martin_Del_Potro,Novak Djokovic,Juan Martin Del Potro,R,R,20130705,Wimbledon,SF,13:10,Centre,Grass,James Keothavong,5,0,Edo
20130705-M-Wimbledon-SF-Andy_Murray-Jerzy_Janowicz,Andy Murray,Jerzy Janowicz,R,R,20130705,Wimbledon,SF,18:20,Centre,Grass,Jake Garner,5,0,Edo
20130703-M-Wimbledon-QF-Fernando_Verdasco-Andy_Murray,Fernando Verdasco,Andy Murray,L,R,20130703,Wimbledon,QF,3.30pm,Centre,Grass,Pascal Maria,5,0,Edo
20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro,David Ferrer,Juan Martin Del Potro,R,R,20130703,Wimbledon,QF,,,Grass,,5,0,Amy
20130626-M-Wimbledon-R64-Vasek_Pospisil-Mikhail_Youzhny,Vasek Pospisil,Mikhail Youzhny,R,R,20130626,Wimbledon,R64,,18,Grass,Joshua Brace,5,0,chsv
20130626-M-Wimbledon-R64-Roger_Federer-Sergiy_Stakhovsky,Roger Federer,Sergiy Stakhovsky,R,R,20130626,Wimbledon,R64,,Centre,Grass,Mohamed El Jennati,5,0,Salvo
20130624-M-Wimbledon-R128-Rafael_Nadal-Steve_Darcis,Rafael Nadal,Steve Darcis,L,R,20130624,Wimbledon,R128,6pm,1,Grass,Fergus Murphy,5,0,Edo
20130623-M-Eastbourne-F-Feliciano_Lopez-Gilles_Simon,Feliciano Lopez,Gilles Simon,L,R,20130623,Eastbourne,F,3pm,Centre,Grass,Fergus Murphy,3,1,Edo
20130614-M-Halle-QF-Roger_Federer-Mischa_Zverev,Roger Federer,Mischa Zverev,R,L,20130614,Halle,QF,,Centre,Grass,,3,1,Daya
20130612-M-Halle-R16-Gael_Monfils-Jan_Hernych,Gael Monfils,Jan Hernych,R,R,20130612,Halle,R16,14:30,,Grass,Roland Herfel,3,1,ChapelHeel66
20130609-M-Roland_Garros-F-David_Ferrer-Rafael_Nadal,David Ferrer,Rafael Nadal,R,L,20130609,Roland Garros,F,,,Clay,Cedric Mourier,5,0,Amy
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,Rafael Nadal,R,L,20130607,Roland Garros,SF,,,Clay,,5,0,Amy
20130605-M-Roland_Garros-QF-Jo_Wilfried_Tsonga-Roger_Federer,Jo Wilfried Tsonga,Roger Federer,R,R,20130605,Roland Garros,QF,4pm,Chatrier,Clay,Enric Molina,5,0,Edo
20130603-M-Roland_Garros-R16-Richard_Gasquet-Stan_Wawrinka,Richard Gasquet,Stan Wawrinka,R,R,20130603,Roland Garros,R16,,Lenglen,Clay,Carlos Ramos,5,0,chsv
20130527-M-Roland_Garros-R128-Gael_Monfils-Tomas_Berdych,Gael Monfils,Tomas Berdych,R,R,20130527,Roland Garros,R128,,,Clay,,5,1,sireland13
20130519-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,Roger Federer,Rafael Nadal,R,L,20130519,Rome Masters,F,,Campo Centrale,Clay,Carlos Bernardes,3,1,Isaac
20130518-M-Rome_Masters-SF-Roger_Federer-Benoit_Paire,Roger Federer,Benoit Paire,R,R,20130518,Rome Masters,SF,20:10,Centrale,Clay,Mohamed El Jennati,3,1,Edo
20130517-M-Rome_Masters-SF-Tomas_Berdych-Rafael_Nadal,Tomas Berdych,Rafael Nadal,R,L,20130517,Rome Masters,SF,,,Clay,,3,1,Isaac
20130514-M-Rome_Masters-R32-Juan_Martin_Del_Potro-Andrey_Kuznetsov,Juan Martin Del Potro,Andrey Kuznetsov,R,R,20130514,Rome Masters,R32,,,Clay,,3,1,Amy
20130512-M-Madrid_Masters-F-Stan_Wawrinka-Rafael_Nadal,Stan Wawrinka,Rafael Nadal,R,L,20130512,Madrid Masters,F,,Manolo Santana,Clay,,3,1,Backstop5
20130511-M-Madrid_Masters-SF-Pablo_Andujar-Rafael_Nadal,Pablo Andujar,Rafael Nadal,R,L,20130511,Madrid Masters,SF,4pm,Centre,Clay,Cedric Mourier,3,1,Edo
20130509-M-Madrid_Masters-R16-Grigor_Dimitrov-Stan_Wawrinka,Grigor Dimitrov,Stan Wawrinka,R,R,20130509,Madrid Masters,R16,21:15,Arantxa Sanchez Vicario,Clay,Damien Dumusois,3,1,1HandBH
20130420-M-Monte_Carlo_Masters-SF-Jo_Wilfried_Tsonga-Rafael_Nadal,Jo Wilfried Tsonga,Rafael Nadal,R,L,20130420,Monte Carlo Masters,SF,1pm,Centre,Clay,Carlos Bernardes,3,1,Edo
20130419-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Fabio_Fognini,Novak Djokovic,Fabio Fognini,R,R,20130419,Monte Carlo Masters,SF,,,Clay,,3,1,Isaac
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,Richard Gasquet,Fabio Fognini,R,R,20130419,Monte Carlo Masters,QF,,Centre,Clay,Fergus Murphy,3,1,Dead Net Cord
20130417-M-Monte_Carlo_Masters-R16-Andy_Murray-Stan_Wawrinka,Andy Murray,Stan Wawrinka,R,R,20130417,Monte Carlo Masters,R16,,,Clay,,3,1,Isaac
20130414-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal,Novak Djokovic,Rafael Nadal,R,L,20130414,Monte Carlo Masters,F,,Court Centrale,Clay,Mohamed Lahyani,3,1,Isaac
20130331-M-Miami_Masters-F-David_Ferrer-Andy_Murray,David Ferrer,Andy Murray,R,R,20130331,Miami Masters,F,12:35,Stadium,Hard,Cedric Mourier,3,1,Edo
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,Novak Djokovic,Tommy Haas,R,R,20130327,Miami Masters,R16,,,Hard,,3,1,Amy
20130324-M-Miami_Masters-R32-Somdev_Devvarman-Novak_Djokovic,Somdev Devvarman,Novak Djokovic,R,R,20130324,Miami Masters,R32,,,Hard,,3,1,Isaac
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,Bernard Tomic,Andy Murray,R,R,20130323,Miami Masters,R64,,,Hard,,3,1,Amy
20130322-M-Miami_Masters-R64-Novak_Djokovic-Lukas_Rosol,Novak Djokovic,Lukas Rosol,R,R,20130322,Miami Masters,R64,,,Hard,Damien Dumusois,3,1,Isaac
20130317-M-Indian_Wells_Masters-F-Rafael_Nadal-Juan_Martin_Del_Potro,Rafael Nadal,Juan Martin Del Potro,L,R,20130317,Indian Wells Masters,F,,Centre,Hard,Steve Ulrich,3,1,Salvo
20130315-M-Indian_Wells_Masters-QF-Roger_Federer-Rafael_Nadal,Roger Federer,Rafael Nadal,R,L,20130315,Indian Wells Masters,QF,20:15,Stadium 1,Hard,Mohamed Lahyani,3,1,Edo
20130315-M-Indian_Wells_Masters-QF-Andy_Murray-Juan_Martin_Del_Potro,Andy Murray,Juan Martin Del Potro,R,R,20130315,Indian Wells Masters,QF,3:30 PM,Stadium 1,Hard,Fergus Murphy,3,1,ojustino
20130314-M-Indian_Wells-R16-Tommy_Haas-Juan_Martin_Del_Potro,Tommy Haas,Juan Martin Del Potro,R,R,20130314,Indian Wells,R16,,,Hard,,3,1,Amy
20130312-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Novak_Djokovic,Grigor Dimitrov,Novak Djokovic,R,R,20130312,Indian Wells Masters,R32,,,Hard,,3,1,Isaac
20130307-M-Indian_Wells_Masters-R32-Richard_Gasquet-Jerzy_Janowicz,Richard Gasquet,Jerzy Janowicz,R,R,20130307,Indian Wells Masters,R32,,,Hard,,3,1,Isaac
20130302-M-Dubai-F-Novak_Djokovic-Tomas_Berdych,Novak Djokovic,Tomas Berdych,R,R,20130302,Dubai,F,20:15,Centre,Hard,,3,1,cameron10
20130227-M-Dubai-R16-Roberto_Bautista_Agut-Novak_Djokovic,Roberto Bautista Agut,Novak Djokovic,R,R,20130227,Dubai,R16,,,Hard,Mohamed Lahyani,3,1,Isaac
20130226-M-Dubai-R32-Novak_Djokovic-Viktor_Troicki,Novak Djokovic,Viktor Troicki,R,R,20130226,Dubai,R32,,,Hard,Mohamed El Jennati,3,1,Isaac
20130225-M-Acapulco-F-David_Ferrer-Rafael_Nadal,David Ferrer,Rafael Nadal,R,L,20130225,Acapulco,F,,,Clay,,3,1,Isaac
20130224-M-Memphis-F-Feliciano_Lopez-Kei_Nishikori,Feliciano Lopez,Kei Nishikori,L,R,20130224,Memphis,F,15:10,Final Stadium,Hard,Fergus Murphy,3,1,1HandBH
20130217-M-Rotterdam-F-Julien_Benneteau-Juan_Martin_Del_Potro,Julien Benneteau,Juan Martin Del Potro,R,R,20130217,Rotterdam,F,3pm,Centre,Hard,Mohamed Lahyani,3,1,Edo
20130214-M-Rotterdam-R16-Roger_Federer-Thiemo_De_Bakker,Roger Federer,Thiemo De Bakker,R,R,20130214,Rotterdam,R16,,,Hard,Mohamed Lahyani,3,1,Isaac
20130127-M-Australian_Open-F-Novak_Djokovic-Andy_Murray,Novak Djokovic,Andy Murray,R,R,20130127,Australian Open,F,,,Hard,,5,0,Amy
20130126-M-Australian_Open_Juniors-F-Thanasi_Kokkinakis-Nick_Kyrgios,Thanasi Kokkinakis,Nick Kyrgios,R,R,20130126,Australian Open Juniors,F,14:40,Rod Laver Arena,Hard,Robert Leak,3,0,1HandBH
20130125-M-Australian_Open-SF-Roger_Federer-Andy_Murray,Roger Federer,Andy Murray,R,R,20130125,Australian Open,SF,,Rod Laver Arena,Hard,,5,0,Isaac
20130125-M-Australian_Open-SF-David_Ferrer-Novak_Djokovic,David Ferrer,Novak Djokovic,R,R,20130125,Australian Open,SF,,,Hard,,3,1,Isaac
20130123-M-Australian_Open-QF-Jo_Wilfried_Tsonga-Roger_Federer,Jo Wilfried Tsonga,Roger Federer,R,R,20130123,Australian Open,QF,,Rod Laver Arena,Hard,,5,0,Michal
20130123-M-Australian_Open-QF-Jeremy_Chardy-Andy_Murray,Jeremy Chardy,Andy Murray,R,R,20130123,Australian Open,QF,4pm,Laver,Hard,Carlos Ramos,5,0,Edo
20130122-M-Australian_Open-QF-David_Ferrer-Nicolas_Almagro,David Ferrer,Nicolas Almagro,R,R,20130122,Australian Open,QF,1:10 PM,Laver,Hard,F. Murphy,5,0,BG
20130120-M-Australian_Open-R16-Novak_Djokovic-Stan_Wawrinka,Novak Djokovic,Stan Wawrinka,R,R,20130120,Australian Open,R16,20:38,Rod Laver Arena,Hard,,5,0,1HandBH
20130118-M-Australian_Open-R32-Novak_Djokovic-Radek_Stepanek,Novak Djokovic,Radek Stepanek,R,R,20130118,Australian Open,R32,,Laver,Hard,Carlos Bernardes,5,1,Isaac
20130117-M-Davis_Cup_World_Group_F-RR-Novak_Djokovic-Tomas_Berdych,Novak Djokovic,Tomas Berdych,R,R,20130117,Davis Cup World Group F,RR,14:00,Belgrade Arena,Hard,Enric Molina,5,0,Edo
20130113-M-Australian_Open-R128-Paul_Henri_Mathieu-Novak_Djokovic,Paul Henri Mathieu,Novak Djokovic,R,R,20130113,Australian Open,R128,,,Hard,,5,1,Isaac
20130113-M-Australian_Open-QF-Tomas_Berdych-Novak_Djokovic,Tomas Berdych,Novak Djokovic,R,R,20130113,Australian Open ,QF,,,Hard,James Keothavong,5,1,Isaac
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,Bernard Tomic,Kevin Anderson,R,R,20130112,Sydney,F,,,Hard,,3,1,Advanced Baseline
20130109-M-Sydney-R16-Bernard_Tomic-Florian_Mayer,Bernard Tomic,Florian Mayer,R,R,20130109,Sydney,R16,,,Hard,Gerry Armstrong,3,1,Amy
20130108-M-Sydney-R32-Bernard_Tomic-Marinko_Matosevic,Bernard Tomic,Marinko Matosevic,R,R,20130108,Sydney,R32,,,Hard,,3,1,Amy
20130106-M-Chennai-F-Roberto_Bautista_Agut-Janko_Tipsarevic,Roberto Bautista Agut,Janko Tipsarevic,R,R,20130106,Chennai,F,18:15,Centre,Hard,Damien Dumusois,3,1,Zindaras
20130106-M-Brisbane-F-Grigor_Dimitrov-Andy_Murray,Grigor Dimitrov,Andy Murray,R,R,20130106,Brisbane,F,3pm,Centre,Hard,Steve Ullrich,3,1,Edo
20130105-M-Doha-F-Nikolay_Davydenko-Richard_Gasquet,Nikolay Davydenko,Richard Gasquet,R,R,20130105,Doha,F,,,Hard,,3,1,chsv
20130105-M-Brisbane-SF-Kei_Nishikori-Andy_Murray,Kei Nishikori,Andy Murray,R,R,20130105,Brisbane,SF,,,Hard,,3,0,Briton
20130104-M-Doha-SF-David_Ferrer-Nikolay_Davydenko,David Ferrer,Nikolay Davydenko,R,R,20130104,Doha,SF,,,Hard,Cedric Mourier,3,1,chsv
20130102-M-Brisbane-R16-Jarkko_Nieminen-Alexandr_Dolgopolov,Jarkko Nieminen,Alexandr Dolgopolov,L,R,20130102,Brisbane,R16,,Centre,Hard,,3,1,1HandBH
20130102-M-Brisbane-R16-Florian_Mayer-Marcos_Baghdatis,Florian Mayer,Marcos Baghdatis,R,R,20130102,Brisbane,R16,,Centre,Hard,Damian Steiner,3,1,Antonio_Eni
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,Roger Federer,Novak Djokovic,R,R,20121112,Tour Finals,F,21:15,O2 arena,Hard,Lars Graff,3,1,Sagar Manohar
20121111-M-Tour_Finals-SF-Roger_Federer-Andy_Murray,Roger Federer,Andy Murray,R,R,20121111,Tour Finals,SF,,,Hard,,3,1,Isaac
20121111-M-Tour_Finals-SF-Novak_Djokovic-Juan_Martin_Del_Potro,Novak Djokovic,Juan Martin Del Potro,R,R,20121111,Tour Finals,SF,15:25,Centre,Hard,Mohamed Lahyani,3,1,Edo
20121110-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,Roger Federer,Juan Martin Del Potro,R,R,20121110,Tour Finals,RR,,,Hard,Lars Graff,3,1,chsv
20121110-M-Tour_Finals-RR-David_Ferrer-Janko_Tipsarevic,David Ferrer,Janko Tipsarevic,R,R,20121110,Tour Finals,RR,20:30,Centre,Hard,Damian Steiner,3,1,Zindaras
20121108-M-Tour_Finals-RR-Janko_Tipsarevic-Juan_Martin_Del_Potro,Janko Tipsarevic,Juan Martin Del Potro,R,R,20121108,Tour Finals,RR,21:00,Center,Hard,Steve Ullrich,3,1,Zindaras
20121107-M-Tour_Finals-RR-Novak_Djokovic-Andy_Murray,Novak Djokovic,Andy Murray,R,R,20121107,Tour Finals,RR,15:00,Centre,Hard,Lars Graff,3,1,Edo
20121106-M-Tour_Finals-RR-Roger_Federer-Janko_Tipsarevic,Roger Federer,Janko Tipsarevic,R,R,20121106,Tour Finals,RR,15:10,Centre,Hard,Damian Steiner,3,1,Zindaras
20121106-M-Tour_Finals-RR-Jo_Wilfried_Tsonga-Andy_Murray,Jo Wilfried Tsonga,Andy Murray,R,R,20121106,Tour Finals,RR,8pm,Centre,Hard,Mohamed Lahyani,3,1,Edo
20121105-M-Tour_Finals-RR-Tomas_Berdych-Andy_Murray,Tomas Berdych,Andy Murray,R,R,20121105,Tour Finals,RR,2pm,Centre,Hard,Steve Ullrich,3,1,Edo
20121103-M-Paris_Masters-SF-Gilles_Simon-Jerzy_Janowicz,Gilles Simon,Jerzy Janowicz,R,R,20121103,Paris Masters,SF,14:40,Central,Hard,Carlos Bernades,3,1,Carrie
20121102-M-Paris_Masters-QF-David_Ferrer-Jo_Wilfried_Tsonga,David Ferrer,Jo Wilfried Tsonga,R,R,20121102,Paris Masters,QF,20:40,Centre,Hard,,3,1,cameron10
20121029-M-Paris_Masters-R16-Michael_Llodra-Juan_Martin_Del_Potro,Michael Llodra,Juan Martin Del Potro,L,R,20121029,Paris Masters,R16,,,Hard,,3,1,Isaac
20121029-M-Paris_Masters-F-David_Ferrer-Jerzy_Janowicz,David Ferrer,Jerzy Janowicz,R,R,20121029,Paris Masters,F,,Centre,Hard,,3,1,Isaac
20121028-M-Valencia-F-David_Ferrer-Alexandr_Dolgopolov,David Ferrer,Alexandr Dolgopolov,R,R,20121028,Valencia,F,3pm,Centre,Hard,Damian Steiner,3,1,Edo
20121028-M-Basel-F-Roger_Federer-Juan_Martin_Del_Potro,Roger Federer,Juan Martin Del Potro,R,R,20121028,Basel,F,15:05,Centre,Hard,Lars Graff,3,1,Edo
20121021-M-Stockholm-F-Tomas_Berdych-Jo_Wilfried_Tsonga,Tomas Berdych,Jo Wilfried Tsonga,R,R,20121021,Stockholm,F,3pm,Centre,Hard,Lars Graff,3,1,Edo
20121021-M-Moscow-F-Thomaz_Bellucci-Andreas_Seppi,Thomaz Bellucci,Andreas Seppi,L,R,20121021,Moscow,F,3pm,Centre,Hard,Damien Dumusois,3,1,Edo
20121013-M-Shanghai_Masters-SF-Novak_Djokovic-Tomas_Berdych,Novak Djokovic,Tomas Berdych,R,R,20121013,Shanghai Masters,SF,16:40,Stadium,Hard,,3,1,Carrie
20121012-M-Shanghai_Masters-SF-Roger_Federer-Andy_Murray,Roger Federer,Andy Murray,R,R,20121012,Shanghai Masters,SF,,,Hard,,3,1,Isaac
20121011-M-Shanghai_Masters-R16-Alexandr_Dolgopolov-Andy_Murray,Alexandr Dolgopolov,Andy Murray,R,R,20121011,Shanghai Masters,R16,,Stadium,Hard,Cedric Mourier,3,1,Mark G
20121011-M-Shanghai_Masters-QF-Marin_Cilic-Roger_Federer,Marin Cilic,Roger Federer,R,R,20121011,Shanghai Masters,QF,,,Hard,,3,1,Isaac
20121008-M-Shanghai_Masters-R32-Novak_Djokovic-Grigor_Dimitrov,Novak Djokovic,Grigor Dimitrov,R,R,20121008,Shanghai Masters,R32,,,Hard,,3,1,Isaac
20121008-M-Shanghai_Masters-R16-Roger_Federer-Stan_Wawrinka,Roger Federer,Stan Wawrinka,R,R,20121008,Shanghai Masters,R16,,,Hard,,3,1,DanF
20121008-M-Shanghai_Masters-F-Novak_Djokovic-Andy_Murray,Novak Djokovic,Andy Murray,R,R,20121008,Shanghai Masters,F,,,Hard,,3,0,DanF
